"","Year","Carpark","Chill.Out","Age","Tenure_Bin","Age.65.and.above.of.total.residents","Resident.in.Condominiums.and.Other.Apartments.of.total.residents","Monthly.Household.Income.8000.and.above.of.Total.Households","Tenants.of.total.households","Uni.Qualification.of.total","URA.growth.area.km","hawker.centre.and.market.km","MRT.station.km","park.km","top.primary.school.km","shopping.mall.km","bus.stop.km","bus.interchange.km","TransactionPricePerUnit","Area.Sqm.Unit"
"322",2015,0,0,17,2,0.171425748,0.165398676,0.2420928,0.262192028,0.213827211,3.324759592,0.673743794,0.656575302,0.257096812,1.692159861,1.726334805,0.184688251,1.970561623,1060000,115
"323",2015,0,0,7,2,0.152948531,0.367784955,0.393371474,0.183270862,0.347380541,5.646973089,1.188629451,0.745885681,0.298725117,1.699195305,0.75527993,0.112348949,0.687275246,1252500,106
"324",2015,0,0,6,2,0.152948531,0.367784955,0.393371474,0.183270862,0.347380541,5.298096822,0.928716309,0.659695626,0.373464236,1.634482487,0.570830908,0.104019298,0.713339211,1190000,82
"325",2015,0,0,3,2,0.152948531,0.367784955,0.393371474,0.183270862,0.347380541,4.516638719,0.36736507,0.931356605,1.076938785,1.888272632,0.923674413,0.066759199,1.370201654,977500,62
"326",2015,0,0,16,2,0.171425748,0.165398676,0.2420928,0.262192028,0.213827211,3.258579438,0.690717813,0.685777824,0.208542401,1.73256074,1.762138478,0.119929498,2.033676206,1160000,120
"327",2015,0,0,5,2,0.171425748,0.165398676,0.2420928,0.262192028,0.213827211,2.842831331,0.655571829,0.71391523,0.493161383,1.958317029,0.857166805,0.145969624,3.398369223,2850000,165
"328",2015,0,0,4,2,0.152948531,0.367784955,0.393371474,0.183270862,0.347380541,4.698515133,0.334793591,0.869710798,0.90801044,1.646268888,0.804809277,0.115211868,1.053049207,8e+05,60
"329",2015,0,0,3,2,0.152948531,0.367784955,0.393371474,0.183270862,0.347380541,5.115715397,0.81901444,0.645433186,0.319790936,1.310716042,0.880044782,0.197132214,0.461249268,753333.333333333,51.3333333333333
"330",2015,0,0,5,2,0.171425748,0.165398676,0.2420928,0.262192028,0.213827211,3.543362022,0.919646684,0.858637197,0.545717648,1.39589984,1.608924458,0.368619391,1.739940039,762500,57
"331",2013,0,0,1,2,0.171425748,0.165398676,0.2420928,0.262192028,0.213827211,3.545621105,0.801592763,0.748929813,0.491629949,1.471647748,1.678794871,0.337256986,1.742045352,1331700,105.3
"332",2013,0,0,7,2,0.152948531,0.367784955,0.393371474,0.183270862,0.347380541,4.968953601,0.724520488,0.6549784975,0.3130545605,1.172596144,1.019023103,0.152128269,0.454671739,1632500,113.25
"333",2013,0,0,4,2,0.171425748,0.165398676,0.2420928,0.262192028,0.213827211,3.18774834133333,0.648009916,0.655061768,0.126326367666667,1.81476431466667,1.74306216366667,0.05403234,2.109631305,1584333.33333333,116.666666666667
"334",2013,0,0,16,2,0.171425748,0.165398676,0.2420928,0.262192028,0.213827211,3.175047688,0.66732953,0.667279491,0.176041196,1.78143958,1.818190005,0.061737038,2.113222763,1439166.66666667,125.166666666667
"335",2013,0,0,3,2,0.152948531,0.367784955,0.393371474,0.183270862,0.347380541,5.74406251207692,1.15003251853846,0.732938045153846,0.353748486846154,1.73327110823077,0.828261868769231,0.168463386461538,0.718681968076923,2132223.07692308,151.538461538462
"336",2013,0,0,2,1,0.176964943,0.066752041,0.240198246,0.186099542,0.202183981,5.59175431905263,0.230968422368421,0.321882748368421,0.812452877157895,0.896709511368421,0.700927240947368,0.135121183631579,0.669118835736842,1527193.47368421,101.684210526316
"337",2013,0,0,0,2,0.152948531,0.367784955,0.393371474,0.183270862,0.347380541,5.6539306875,1.13727939075,0.70032199925,0.3500840095,1.66422089,0.805783716,0.155851002916667,0.650165887583333,1991541.66666667,119.583333333333
"338",2014,0,0,2,2,0.171425748,0.165398676,0.2420928,0.262192028,0.213827211,3.545621105,0.801592763,0.748929813,0.491629949,1.471647748,1.678794871,0.337256986,1.742045352,1140000,86.75
"339",2014,0,0,8,2,0.152948531,0.367784955,0.393371474,0.183270862,0.347380541,4.980496244,0.732682442333333,0.644660874,0.302444241666667,1.17289975066667,1.01758808133333,0.162488789,0.444579270333333,1645000,118.333333333333
"340",2014,0,0,5,2,0.171425748,0.165398676,0.2420928,0.262192028,0.213827211,3.1912297055,0.6510528865,0.6580202805,0.1303749265,1.8107036905,1.743930324,0.0563881475,2.1058726,1517250,115.25
"341",2014,0,0,17,2,0.171425748,0.165398676,0.2420928,0.262192028,0.213827211,3.175047688,0.66732953,0.667279491,0.176041196,1.78143958,1.818190005,0.061737038,2.113222763,1535000,130
"342",2014,0,0,4,2,0.152948531,0.367784955,0.393371474,0.183270862,0.347380541,5.74354178166667,1.15384582766667,0.734752856333333,0.349935249,1.735761919,0.824572176,0.167437397333333,0.721120677,2279300,158.666666666667
"343",2014,0,0,3,1,0.176964943,0.066752041,0.240198246,0.186099542,0.202183981,5.59396333257143,0.227179324142857,0.328588741142857,0.806079936,0.901870457714286,0.707151673857143,0.134153484142857,0.662526705142857,1557698.28571429,106.714285714286
"344",2014,0,0,0,2,0.152948531,0.367784955,0.393371474,0.183270862,0.347380541,5.349031257,1.006424664,0.690362214,0.42611461,1.516143068,0.727147058,0.04536196,0.557064843,1450991.5,86
"345",2014,0,0,1,2,0.152948531,0.367784955,0.393371474,0.183270862,0.347380541,5.654080812,1.1366831055,0.6998241915,0.350681673,1.663864727,0.806390517,0.1564210095,0.6497894275,2444583.33333333,140.333333333333
"346",2015,0,0,3,2,0.171425748,0.165398676,0.2420928,0.262192028,0.213827211,3.545621105,0.801592763,0.748929813,0.491629949,1.471647748,1.678794871,0.337256986,1.742045352,1048333.33333333,88
"347",2015,0,0,9,2,0.152948531,0.367784955,0.393371474,0.183270862,0.347380541,4.9862675655,0.7367634195,0.63950206225,0.29713908225,1.173051554,1.0168705705,0.167669049,0.439533036,1506350,118.75
"348",2015,0,0,0,2,0.152948531,0.367784955,0.393371474,0.183270862,0.347380541,4.449716353,0.164564425,1.010320028,1.099803952,1.692898301,1.01795977,0.094017646,1.241243443,1550000,97
"349",2015,0,0,6,2,0.171425748,0.165398676,0.2420928,0.262192028,0.213827211,3.19471106966667,0.654095857,0.660978793,0.134423485333333,1.80664306633333,1.74479848433333,0.058743955,2.102113895,1352666.66666667,106.666666666667
"350",2015,0,0,18,2,0.171425748,0.165398676,0.2420928,0.262192028,0.213827211,3.175047688,0.66732953,0.667279491,0.176041196,1.78143958,1.818190005,0.061737038,2.113222763,1321000,119.2
"351",2015,0,0,5,2,0.152948531,0.367784955,0.393371474,0.183270862,0.347380541,5.740157034,1.178632337,0.746549129,0.325149203,1.751952189,0.800589173,0.160768468,0.736972285,1975000,152.666666666667
"352",2015,0,0,4,1,0.176964943,0.066752041,0.240198246,0.186099542,0.202183981,5.6022725023,0.2169180745,0.3324652725,0.802535561,0.912727146,0.718756764,0.1402941409,0.6585702035,1533494.4,113.05
"353",2015,0,0,2,2,0.152948531,0.367784955,0.393371474,0.183270862,0.347380541,5.654080812,1.1366831055,0.6998241915,0.350681673,1.663864727,0.806390517,0.1564210095,0.6497894275,1575000,98
"354",2013,0,0,29,2,0.100830686,0.090112162,0.310798875,0.066149393,0.191462399,7.6884763575,1.7893037715,0.440143788,0.108604133,2.088397281,0.642232039,0.1897506535,1.056285341,1605000,184
"355",2013,0,0,2,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,5.556564042,1.010268,0.304367477,0.482229806,0.388473093,1.161919558,0.016116388,2.342190177,1420000,116
"356",2013,0,0,36,1,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,6.36422131233333,1.10187523,0.522976329,0.262204463333333,1.35013868666667,1.25561698733333,0.128850534,0.425136209333333,516666.666666667,113
"357",2013,0,0,2,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,5.221579441,0.862646191,0.197849872,0.515500358,0.746030346,1.225867925,0.141175132,2.600499253,1223933.33333333,94.6666666666667
"358",2013,0,0,3,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,7.195482291,0.2634462266,0.0979678686,0.1892047388,1.414394867,1.515215031,0.2484001434,1.713724302,661000,41.2
"359",2013,0,0,0,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,5.402306309,0.684323097,0.560626627,0.138883345,0.442317439,0.816263833,0.308879279,2.111338412,1400000,121
"360",2013,0,0,8,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,5.6179039124,1.0448132726,0.3336253992,0.519846184,0.3567243474,1.1978643872,0.060845145,2.3362308032,1310797.6,112
"361",2013,0,0,15,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,5.867711217,1.037169616,0.410591981,0.473673387,0.162294087,1.224773093,0.107943904,2.159529571,843472,82
"362",2014,0,0,30,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,7.585347839,1.735212664,0.533954986,0.118666475,2.051790737,0.666678325,0.140436395,0.951566198,1410888,171
"363",2014,0,0,37,1,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,6.357411574,1.090653021,0.531301375,0.279804052,1.349533706,1.255143816,0.116325337,0.416474929,4e+05,113
"364",2014,0,0,3,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,5.221579441,0.862646191,0.197849872,0.515500358,0.746030346,1.225867925,0.141175132,2.600499253,1400000,135
"365",2014,0,0,16,1,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,7.120256438,0.174358863,0.055894479,0.252708764,1.328727477,1.593730225,0.177890783,1.728421647,750000,73
"366",2014,0,0,4,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,5.886682806,1.003578058,0.382395278,0.422446615,0.117812764,1.195833367,0.134687615,2.104885047,1323332.33333333,107.666666666667
"367",2014,0,0,39,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,6.375220311,1.064215859,0.729988911,0.136321524,1.459198539,1.149573938,0.070706461,0.272427106,1238000,121
"368",2014,0,0,16,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,5.867711217,1.037169616,0.410591981,0.473673387,0.162294087,1.224773093,0.107943904,2.159529571,950000,81
"369",2015,0,0,31,2,0.100830686,0.090112162,0.310798875,0.066149393,0.191462399,7.663296996,1.77663788266667,0.465211533333333,0.111564829666667,2.080093841,0.647565319333333,0.17310427,1.03066282566667,1479866.66666667,179.666666666667
"370",2015,0,0,4,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,5.221579441,0.862646191,0.197849872,0.515500358,0.746030346,1.225867925,0.141175132,2.600499253,1247500,95
"371",2015,0,0,17,1,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,7.120256438,0.174358863,0.055894479,0.252708764,1.328727477,1.593730225,0.177890783,1.728421647,770000,77
"372",2015,0,0,5,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,7.190908448,0.257598217333333,0.0925092916666667,0.193388328,1.40891913866667,1.52084737,0.243722918666667,1.715384794,596666.666666667,39
"373",2015,0,0,40,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,6.388659216,1.077353986,0.738523563,0.14777683,1.472102227,1.138812415,0.063944811,0.258981589,1150000,121
"374",2015,0,0,17,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,5.867711217,1.037169616,0.410591981,0.473673387,0.162294087,1.224773093,0.107943904,2.159529571,778000,64
"375",2013,0,0,0,1,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,5.706288266,0.385074936,0.603090707,0.307795645,0.567649648,0.605747619,0.05479066,1.550288095,965313.725274725,63.4945054945055
"376",2013,0,0,17,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,4.81222947175,0.6388002565,0.58791230325,0.4572884325,1.1790311265,1.35690267275,0.15732173575,2.9190960875,1244000,98
"377",2013,0,0,1,1,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,6.09277595942857,0.788551299714286,0.142257967285714,0.0599963177142857,1.00584143028571,0.911014737571429,0.116664711571429,0.814076845142857,1342685.71428571,100
"378",2013,0,0,30,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,4.916515164,0.715180311,0.486680018,0.320095833,1.009101946,1.227084253,0.053954079,2.728663205,2700000,242
"379",2013,0,0,29,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,5.988078737,0.669331491,0.595931839,0.19920953,0.50419114,0.890381701,0.119080842,1.505299301,823000,81
"380",2013,0,0,19,2,0.100830686,0.090112162,0.310798875,0.066149393,0.191462399,7.952755088,1.82016872,0.103734864,0.304383052,2.042452591,0.846038537,0.165931864,1.363096744,1367962.66666667,154.333333333333
"381",2013,0,0,0,1,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,4.66039816273684,0.612049024947368,0.336997391789474,0.320702188526316,1.81868392442105,1.56866339015789,0.0425073094210526,2.26552486705263,1087789.47368421,86.6315789473684
"382",2013,0,0,1,1,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,4.76342629417647,0.515413976117647,0.147656477235294,0.509637623529412,1.65692282641176,1.44933539805882,0.0672215204117647,2.14021351570588,1556169.88235294,115.588235294118
"383",2014,0,0,0,1,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,5.706288266,0.385074936,0.603090707,0.307795645,0.567649648,0.605747619,0.05479066,1.550288095,896384.4,61.9142857142857
"384",2014,0,0,18,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,4.820156311,0.623765884,0.581719767,0.473174559,1.180425857,1.374410798,0.174232653,2.929538572,1285000,90
"385",2014,0,0,2,1,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,6.0846691688,0.7840320968,0.1452459186,0.0577338642,0.9995656074,0.90470546,0.1169272204,0.8144609742,1455000,127
"386",2014,0,0,31,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,4.916515164,0.715180311,0.486680018,0.320095833,1.009101946,1.227084253,0.053954079,2.728663205,2600000,239
"387",2014,0,0,30,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,5.988078737,0.669331491,0.595931839,0.19920953,0.50419114,0.890381701,0.119080842,1.505299301,910000,90
"388",2014,0,0,19,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,5.037661921,0.802119159,0.359173041,0.420971988,0.927168361,1.267524552,0.109954804,2.719786843,1200000,116
"389",2014,0,0,20,2,0.100830686,0.090112162,0.310798875,0.066149393,0.191462399,7.952755088,1.82016872,0.103734864,0.304383052,2.042452591,0.846038537,0.165931864,1.363096744,1322500,149
"390",2014,0,0,0,1,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,4.647659948,0.6178491216,0.35205875495,0.30406587295,1.82716664,1.57498253365,0.0351635698,2.27425672475,1143185,89.55
"391",2014,0,0,2,1,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,4.7636628075,0.51889256,0.153194736,0.5057627855,1.6623926555,1.45432372,0.0584029165,2.1439807475,1545750,117.5
"392",2015,0,0,0,1,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,5.706288266,0.385074936,0.603090707,0.307795645,0.567649648,0.605747619,0.05479066,1.550288095,829903.105263158,60.2631578947368
"393",2015,0,0,19,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,4.79450288066667,0.664879922666667,0.601746538,0.42901908,1.17930251266667,1.32456042566667,0.126620535666667,2.902236935,1403333.33333333,112.333333333333
"394",2015,0,0,3,1,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,6.094713242,0.788400513,0.139203067857143,0.064599757,1.00668384357143,0.911894804,0.114800384,0.816490995142857,1127142.85714286,92.5714285714286
"395",2015,0,0,32,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,4.921396417,0.737616758,0.473050376,0.395943461,1.042327422,1.304938911,0.116166216,2.796951975,2250000,224
"396",2015,0,0,31,2,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,5.988078737,0.669331491,0.595931839,0.19920953,0.50419114,0.890381701,0.119080842,1.505299301,970000,97
"397",2015,0,0,21,2,0.100830686,0.090112162,0.310798875,0.066149393,0.191462399,7.952755088,1.82016872,0.103734864,0.304383052,2.042452591,0.846038537,0.165931864,1.363096744,1300000,152
"398",2015,0,0,1,1,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,4.68172706228571,0.607680540857143,0.317136897857143,0.34455042,1.814049613,1.56374140957143,0.0455682567142857,2.24893661157143,1284000,107.571428571429
"399",2015,0,0,3,1,0.145504745,0.168041415,0.321022976,0.121535999,0.245962481,4.76724207044444,0.510042752333333,0.138124906888889,0.518552710333333,1.64799266155556,1.44255465288889,0.0682602832222222,2.13310880355556,1434444.44444444,112.333333333333
"400",2013,0,0,33.8,1,0.176964943,0.066752041,0.240198246,0.186099542,0.202183981,6.3732328626,0.6120764696,0.5067377408,0.7354555382,1.6278115383,1.2521649143,0.1740121634,1.2971210179,1443500,149.6
"401",2013,0,0,36,1,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,7.31353640071429,0.440847609571429,0.522503135,0.174115436,2.25170542657143,0.788234547,0.229676847857143,1.67147144357143,1394285.71428571,150
"402",2013,0,0,0,1,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,7.061191453,0.27311839,0.338547931,0.219651047,1.793464659,0.980214119,0.138850879,1.163692684,1288000,158
"403",2013,0,0,6,1,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,7.476584471,0.189417504,0.380777843,0.197598325,1.780506738,0.541674925,0.025612855,1.604753693,685000,41
"404",2014,0,0,35.4,1,0.176964943,0.066752041,0.240198246,0.186099542,0.202183981,6.425012791,0.6519994062,0.4980271239,0.7275058115,1.6806533436,1.2848880181,0.1283731748,1.3395683268,1267000,147.4
"405",2014,0,0,37,1,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,7.2801007175,0.4514514225,0.50170247625,0.194887258,2.271385856,0.8236972895,0.22587146675,1.651389898,1305000,150
"406",2014,0,0,0,1,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,7.111546605,0.227427624,0.3585266295,0.2252762685,1.7824679735,0.928925857,0.129218943,1.216297248,1280000,155.5
"407",2014,0,0,35,1,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,8.1074631255,0.840378794,0.303271975,0.262368139,1.939034726,0.140290472,0.219805036,2.262948132,1790000,262.5
"408",2014,0,0,7,1,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,7.476584471,0.189417504,0.380777843,0.197598325,1.780506738,0.541674925,0.025612855,1.604753693,840000,71
"409",2015,0,0,35.6363636363636,1,0.176964943,0.066752041,0.240198246,0.186099542,0.202183981,6.37682493536364,0.609300829090909,0.491386228454545,0.738461703454545,1.63392250818182,1.26888196781818,0.173173941272727,1.28820406145455,1242545.45454545,151.909090909091
"410",2015,0,0,38,1,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,7.32940164783333,0.435662714666667,0.532270162666667,0.163884156333333,2.24243606733333,0.7714568685,0.2310135755,1.681012941,1308333.33333333,150
"411",2015,0,0,0,1,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,8.367395814,1.149365673,0.371733424,0.101995057,1.391440278,0.6178024,0.109249787,2.169387654,1172543.11926606,78.2293577981651
"412",2015,0,0,8,1,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,7.476584471,0.189417504,0.380777843,0.197598325,1.780506738,0.541674925,0.025612855,1.604753693,612500,41
"413",2013,0,0,8,1,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,8.153164165,0.981452153,0.363979769,0.277970108,1.269311021,0.59286327,0.126585669,2.001236283,1264587.5,109.25
"414",2013,0,0,10,2,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,6.858452864,0.483473776,0.351795574,0.245328755,1.843397279,0.82932077,0.145711333,0.949616852,1661000,124.2
"415",2013,0,0,2,1,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,6.997997047875,0.576240901875,0.9989916755,0.30914591975,1.144796128125,1.051793080625,0.142362405,1.078437668875,2055000,159.5
"416",2013,0,0,21,2,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,8.348137045,1.131494839,0.371160345,0.119792525,1.385078281,0.607305906,0.113073833,2.159022113,1610000,118
"417",2013,0,0,29,2,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,8.4911974755,1.0912861335,0.247589856,0.125285891,1.2861810315,0.8167346795,0.1732808795,2.1014261435,2904444,257
"418",2013,0,0,9,1,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,8.5291003537,0.8647365419,0.165765151,0.3082034892,1.0614196435,1.05841000765,0.22840519015,1.90490580925,1195000,102.4
"419",2013,0,0,1,2,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,6.89828507975,0.4072135395,0.2533949665,0.24109885775,1.903622927,0.90727563325,0.150470408,1.0304007485,1544145,124.25
"420",2014,0,0,9,1,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,8.153164165,0.981452153,0.363979769,0.277970108,1.269311021,0.59286327,0.126585669,2.001236283,1325000,128
"421",2014,0,0,11,2,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,6.858452864,0.483473776,0.351795574,0.245328755,1.843397279,0.82932077,0.145711333,0.949616852,855000,60
"422",2014,0,0,3,1,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,6.99633034,0.565051411111111,1.00415628444444,0.297346761555556,1.14306717955556,1.048748855,0.153620278666667,1.07243293344444,1855555.55555556,141.444444444444
"423",2014,0,0,30,2,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,8.4821330815,0.970004385,0.144547536,0.250281111,1.161458131,0.9178479165,0.1915792695,1.986848531,2275000,185.5
"424",2014,0,0,22,2,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,6.972307095,0.445836851,0.451726091,0.162400907,1.705475236,0.908885712,0.044880685,1.022815685,1229860,99.5
"425",2014,0,0,10,1,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,8.55172977126667,0.8495484192,0.191488685666667,0.326666107933333,1.06658217766667,1.07857836653333,0.232870141066667,1.91287767806667,1211033.33333333,111.933333333333
"426",2014,0,0,2,2,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,6.910443359,0.394313729,0.249668113,0.242365679,1.900593408,0.920082985,0.141986937,1.04315019,920000,55
"427",2015,0,0,10,1,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,8.153164165,0.981452153,0.363979769,0.277970108,1.269311021,0.59286327,0.126585669,2.001236283,1228285.71428571,112.571428571429
"428",2015,0,0,4,1,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,6.99279283757143,0.541302287857143,1.01511790342857,0.272303650285714,1.13939757442857,1.04228764142857,0.177514541142857,1.05968818885714,1913412.57142857,152.142857142857
"429",2015,0,0,23,2,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,8.348137045,1.131494839,0.371160345,0.119792525,1.385078281,0.607305906,0.113073833,2.159022113,1900000,156
"430",2015,0,0,31,2,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,8.47317810233333,1.033451606,0.190384598666667,0.178411109333333,1.22796056066667,0.851401276,0.165363411666667,2.04513404366667,2143333.33333333,186.666666666667
"431",2015,0,0,11,1,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,8.54378089669231,0.850583102153846,0.182856307,0.319396862538462,1.06336820130769,1.07312811130769,0.228136018384615,1.90871986569231,1200906.76923077,109.538461538462
"432",2015,0,0,3,2,0.134399118,0.156670342,0.441526751,0.08158211,0.322616067,6.861810242,0.445912971,0.264575527,0.237298394,1.912711484,0.868853578,0.175920821,0.992152424,1868000,144
"433",2015,0,0,0,2,0.162556503,0.068203925,0.241386819,0.139134076,0.197784596,8.511134584,0.146785023,1.032868665,0.158982755,1.481272425,2.004705097,0.08562595,2.307195754,1202510.46153846,69.4102564102564
"434",2013,0,0,0,1,0.162556503,0.068203925,0.241386819,0.139134076,0.197784596,7.111546691,0.313778992,0.09211406,0.173262636,0.967454819,0.171489462,0.063498064,0.130980982,1491614.84210526,84.6315789473684
"435",2013,0,0,27,1,0.162556503,0.068203925,0.241386819,0.139134076,0.197784596,7.474648535,0.362113143,0.2524986832,0.258960009,1.7176173416,1.6585262712,0.1582334442,1.721370912,1329600,167.2
"436",2013,0,0,21,2,0.141708793,0.112704069,0.402184183,0.066275774,0.274180811,5.628265052,0.889528258,0.618574008,0.195089091,2.059983738,1.276629109,0.292053608,1.155965623,1441900,148.5
"437",2014,0,0,0,1,0.162556503,0.068203925,0.241386819,0.139134076,0.197784596,7.111546691,0.313778992,0.09211406,0.173262636,0.967454819,0.171489462,0.063498064,0.130980982,1424698.5,84
"438",2014,0,0,28,1,0.162556503,0.068203925,0.241386819,0.139134076,0.197784596,7.47388423171429,0.357887785857143,0.257049297857143,0.269766490571429,1.712006216,1.65264364928571,0.151549965142857,1.71549745485714,1015000,129.142857142857
"439",2014,0,0,18,2,0.162556503,0.068203925,0.241386819,0.139134076,0.197784596,8.649623984,0.135955779,0.971452539,0.176144461,1.380856534,1.874523959,0.127954108,2.221530471,1315000,118
"440",2015,0,0,1,1,0.162556503,0.068203925,0.241386819,0.139134076,0.197784596,7.111546691,0.313778992,0.09211406,0.173262636,0.967454819,0.171489462,0.063498064,0.130980982,1259142.85714286,82.4285714285714
"441",2015,0,0,29,1,0.162556503,0.068203925,0.241386819,0.139134076,0.197784596,7.47530776583333,0.383741978166667,0.239042555166667,0.245244105833333,1.737990337,1.67872012433333,0.1572443645,1.74135395533333,972500,127.333333333333
"442",2015,0,0,19,2,0.162556503,0.068203925,0.241386819,0.139134076,0.197784596,8.649623984,0.135955779,0.971452539,0.176144461,1.380856534,1.874523959,0.127954108,2.221530471,1330000,121
"443",2013,0,0,9,1,0.162556503,0.068203925,0.241386819,0.139134076,0.197784596,7.0743013066875,0.4478968084375,0.4223936099375,0.471733908375,1.8336222246875,1.5614082760625,0.1158776020625,1.6105190406875,1331000,133.625
"444",2014,0,0,10,1,0.162556503,0.068203925,0.241386819,0.139134076,0.197784596,7.07232550715385,0.460966583615385,0.435873906384615,0.461069679461538,1.84845835638462,1.57665009146154,0.101367432307692,1.62562170576923,1155615.38461538,120.153846153846
"445",2015,0,0,11,1,0.162556503,0.068203925,0.241386819,0.139134076,0.197784596,7.07165107188889,0.474880758777778,0.452464592555556,0.447890630333333,1.86562775122222,1.59529285877778,0.0839389082222222,1.64416155477778,1204851.66666667,126.666666666667
"446",2013,0,0,0,2,0.151590287,0.153385773,0.229365769,0.198113442,0.186605185,1.199931357,0.611976684,0.353037411,0.672620187,0.589337442,1.201982078,0.168925624,2.165821211,811306.472222222,57.4583333333333
"447",2013,0,0,0,2,0.151590287,0.153385773,0.229365769,0.198113442,0.186605185,1.429507552,0.503980938,0.436456007,0.909509883,0.798360251,1.222184564,0.058938877,2.40139896,734971.833333333,54.1666666666667
"448",2013,0,0,15,2,0.151590287,0.153385773,0.229365769,0.198113442,0.186605185,1.622434323,0.435400119,0.552409432,1.123300607,1.013119063,1.116697467,0.166942593,2.602675416,950000,89
"449",2013,0,0,16,2,0.151590287,0.153385773,0.229365769,0.198113442,0.186605185,0.773298729,0.598738283,0.418434568,0.364386301,0.505492157,0.771124591,0.124144762,1.752545521,1068000,108
"450",2013,0,0,12,2,0.151590287,0.153385773,0.229365769,0.198113442,0.186605185,2.051497382,0.828567574,0.714088286,1.159167287,1.281578117,0.60618263,0.125614611,3.002140184,928000,107
"451",2013,0,0,1,2,0.151590287,0.153385773,0.229365769,0.198113442,0.186605185,1.080150485,0.478632326,0.509737543,0.492963944,0.367202071,1.099757928,0.132455464,2.01355925,740250,48.5
